TT1,TT2,TT3,TT4,TT5,TT6,TT7,TT8,TT9,TT10,TT11,TT12,TT13_1,TT13_2,TT13_3,TT13_4,TT13_5,TT13_6,TT13_7,TT13_8,TT14_1,TT14_2,TT14_3,TT14_4,TT15,TT16,TT17,TT18
12,0.168888888888889,9,20.7805555555556,0.0200507953482155,0.0270665555864112,,,0,0,0,,201,521,821,1061,1321,1621,1941,2201,222,542,842,1062,0,0,0,
12,0.178888888888889,9,21.4875,0.012216404886562,0.0116634268258817,,,0,0,0,,261,501,761,1001,1241,1581,1941,2181,222,482,702,1022,0,0,0,
12,0.100277777777778,8,20.3878787878788,0.00096193486326783,0.000601684717208183,,,0,0,0,,342,602,982,1242,1582,1902,2262,2502,301,701,1101,1461,0,0,0,
12,0.115,9,20.980303030303,0.00532445923460899,0.00277700638711469,,,0,0,0,,202,582,882,1082,1342,1742,2122,2422,241,461,681,941,0,0,0,
12,0.177777777777778,8,20.3893939393939,0.027378693412849,0.0417476626862908,,,0,0,0,,261,581,961,1321,1621,1861,2061,2301,302,622,942,1162,0,0,0,
12,0.189166666666667,8,20.3,0.0245901639344262,0.0321207072109599,,,0,0,0,,341,721,1101,1421,1821,2021,2261,2601,201,481,681,1061,0,0,0,
12,0.175,9,20.7972222222222,0.0233070655803393,0.0239246814156561,,,0,0.111111111111111,0.00659804697809449,,401,641,841,1081,1301,1701,1941,2161,361,561,921,1161,0,0,0,
12,0.162777777777778,8,20.5045454545455,0.0179562744157357,0.02070258261594,,,0,0,0,,382,742,1102,1442,1662,2022,2322,2542,321,721,961,1201,0,0,0,
12,0.1325,9,20.4638888888889,0.00841590878240804,0.00844209941682864,,,0,0,0,,221,621,841,1241,1481,1681,1881,2221,401,601,1001,1381,0,0,0,
12,0.153055555555556,9,20.6458333333333,0.0152707702657249,0.0114782930667407,,,0,0,0,,201,401,681,1001,1361,1641,1881,2121,362,662,982,1342,0,0,0,
12,0.216666666666667,8,20.4590909090909,0.0279872291284559,0.0382879755623438,,,0,0.125,0.03689111747851,,302,662,1022,1322,1602,1982,2182,2382,262,522,722,922,0,0,0,
12,0.260277777777778,10,22.9583333333333,0.0294010889292196,0.0354423154062142,,,0.1,0.1,0.1,,201,441,681,901,1141,1361,1661,1921,382,722,1002,1262,0,0,0,
